NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001273895,2019,3146107,Ouro Preto,31,MG,47,M,3,2,1,3152105.0,Ponte Nova,31.0,MG,1,13,1,2.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,544.3,588.1,593.3,488.7,ADBBCEDEEDDDBDDAEEAEAEECDECBEBADACDECCAAEBBEC,CEACEEDBADBACEAACCEECEBABCBBEDDC*ACBECDDDBDCE,ADBBE99999ACCCBCCDAEEDDBAAAAECAEDEECBEDEDACEEABECC,DAAEABCEEABDAABCADEACECEDECDABBBECDADEBEEEABA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,40.0,40.0,120.0,0.0,320.0,A,A,F,F,1,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
190001273935,2019,3146107,Ouro Preto,31,MG,27,F,2,2,1,3146107.0,Ouro Preto,31.0,MG,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131901,Itabirito,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,C,D,B,2,D,A,B,B,B,A,B,A,B,A,B,A,A,B,B,B,C,A,B,B
190001273950,2019,3146107,Ouro Preto,31,MG,57,F,1,1,1,3119401.0,Coronel Fabriciano,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,D,D,F,2,A,A,D,E,A,A,C,A,B,A,B,A,B,B,B,A,B,A,B,B
190001273962,2019,3146107,Ouro Preto,31,MG,27,F,0,3,1,3146107.0,Ouro Preto,31.0,MG,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,509.0,514.0,515.0,513.7,561.3,551.8,517.6,DEECCCEDADCCCDCACBABCEDDDADEBEBECAEBBCBDBBABD,ACECEEEC*.CAADEDEABCBAABDEAAECECADECBEDEDAACE,99999ECBEEBCCBCDECEBEADDAADEDECEDAADECAACDAECCEECE,CDADEBACADEEBBEBCECDCDBDABDEBBDEDEBDAEECDBBAA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,160.0,100.0,640.0,B,E,B,B,3,D,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190001274034,2019,3146107,Ouro Preto,31,MG,21,M,1,3,1,3106705.0,Betim,31.0,MG,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,508.0,512.0,515.0,613.5,668.0,585.3,682.2,AAECDBDEDDCACDDABDCAEEADADCEDBBBEDDEECADBBADC,ABABADBDCEEAACBADCBBEDBBEEDBBACDBEAACCCADCCAB,99999BEACACCDBAECBECCAACDEEDBCBAEBAADDABECAECDEEBB,ECBADACBABCBCDBACEADEEADCADECEBDEAEDCDDBBAEBB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,140.0,120.0,120.0,120.0,640.0,B,C,C,C,4,E,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,B,B,B
190001277297,2019,3146107,Ouro Preto,31,MG,31,F,0,3,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,508.0,512.0,516.0,528.1,598.9,566.4,397.2,BA*DCAABCCA*EADADEAEAECECBBBCBBBECBBDABABE*ED,ABAAADBEAEEEACABCCBBEDBAEACCBAEABECACCCAEACEC,99999CDAEACBBBCEABCDCACADEECBCEDEECAADBDECDECACAED,CBEBCCBBCCBCBCBCBCBECBBDBCBACACBEBDDCEABBDBBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,80.0,60.0,100.0,40.0,380.0,C,C,C,B,3,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
190001277300,2019,3146107,Ouro Preto,31,MG,46,F,2,3,1,3168408.0,Tarumirim,31.0,MG,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,1,1,1,1,503.0,508.0,512.0,515.0,381.8,591.5,558.6,361.9,DDDEDDDDDCDCDBBEDBDCBDDEDDDEDCEEEEEDEDDEDBCAD,ABACADAEAEEAECAADCBEEDBCEADEEABABEEBCBAAAACAC,99999BEAAAEBDBAEEDCCAACEDEEEAEEAEBAAADDEECDECAAEE*,CEAEADDDCDDDECABCCAACDDDBCDDDDECECDCCDDCCBDBE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,100.0,80.0,0.0,440.0,C,C,D,D,4,N,A,C,C,B,B,B,A,B,B,A,A,B,C,B,B,C,A,C,B
190001277425,2019,3146107,Ouro Preto,31,MG,19,F,1,3,1,3125705.0,Felixlândia,31.0,MG,2,0,3,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,498.6,549.0,564.4,599.3,CBCEEDCDBCDBEBDCBDCEAECDDDADBDBBBCDECDBACBCEC,AECCCBD.ADAAABACECCDCABBCADBEBCAEBCBCECACACAB,99999DDABBDCBEBECCEECDDDDAADEDEDDEDCCEDEBCECCDBEEC,BEEBCBAAEBCCABCCDDCACEBCCDBEACBDCCAADBBCCECAC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,140.0,140.0,640.0,E,F,D,D,3,I,A,C,D,C,A,B,B,B,A,B,A,A,C,A,A,D,B,B,B
190001277433,2019,3146107,Ouro Preto,31,MG,31,M,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,11,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,507.0,511.0,516.0,580.2,549.0,556.5,726.8,BBCAAACDEECDEADACACAAAECDBCBEBBACCDCDEBDDCBAC,EACCABABBBECBCABEDADCEBEBDBCEDCDDEDDABCBEBBAB,BEABE99999CCDAECDBCBDCAEDDAEECECCCEAEBDCCDDCEBBCDE,EECECEABDBABADABCDBACEDEADAAACCAECCDDEAECCCAA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,140.0,80.0,600.0,B,E,C,B,3,G,A,B,C,B,D,B,A,B,A,B,A,A,C,A,A,D,A,A,B
190001277610,2019,3146107,Ouro Preto,31,MG,37,F,2,1,1,3131901.0,Itabirito,31.0,MG,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,E,C,B,8,C,A,B,D,B,B,B,A,A,A,A,A,A,B,A,A,E,A,A,A
190001277655,2019,3146107,Ouro Preto,31,MG,22,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,509.0,514.0,516.0,553.3,506.4,570.6,544.0,CECACEACEADDECDABABDAACEDBBEBBCBCDBCCDDDACDEC,DCABAEECABAACDEDBECDBACDDAECCBBEBBACBEDCCBEDB,EBBAD99999BACBBABDEBAAADDEECDECDECBBCEADDABBCEBEAE,DCBEBBDACBCACDEDCEBDCEDCBBCECCCDEDABCEABCEBDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,180.0,200.0,180.0,160.0,160.0,880.0,E,G,D,C,4,C,A,B,D,C,B,B,B,A,A,A,A,B,B,A,A,E,A,B,A
190001277877,2019,3146107,Ouro Preto,31,MG,50,F,2,3,1,3106200.0,Belo Horizonte,31.0,MG,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,D,D,2,L,A,D,D,C,A,C,A,B,B,B,B,A,C,B,B,C,A,B,B
190001278606,2019,3146107,Ouro Preto,31,MG,21,F,1,4,1,3146107.0,Ouro Preto,31.0,MG,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,456.1,361.5,467.0,386.4,BABCBDDAABDECACAAEDCCACCEDCAEEDEBCEADABECCCED,DBBADBCACBABACACBADDAACAAEECDCEBBBBEAAAAEDCCB,99999BBABCBDBAEEEEAEAAEECACECCACCAECABECBECBEEBBBB,ADCCABEEBAECCADCCBCDECCDDBCAEDDBECEDECBCBBDED,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,80.0,560.0,B,B,A,A,7,B,A,B,D,A,A,B,A,A,A,A,A,A,C,A,A,E,A,A,B
190001278888,2019,3146107,Ouro Preto,31,MG,37,F,2,2,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,B,B,B,4,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B
190001278936,2019,3146107,Ouro Preto,31,MG,23,F,1,0,1,3146107.0,Ouro Preto,31.0,MG,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,509.0,514.0,515.0,389.2,408.3,497.4,493.0,CDDEECBDCCBEECBAABAABBEACBCEACCCEDBDCEBAEBCAA,DCAEEBBCDACBDCAACEDBBCBDBEABCDBCDCACDBDDCEEDB,99999DBEBABDCBBACCABCAADBEBEDEBCAEEBEAECBECDACDBBC,EBECBBACBEDAADEBCCDDABEDCABBEEBCBAAAAEDEBBACB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,80.0,80.0,40.0,440.0,E,E,C,B,3,C,A,B,D,B,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B
190001279269,2019,3146107,Ouro Preto,31,MG,19,F,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,510.0,513.0,518.0,393.1,478.6,550.4,369.9,DEDCCEBEDBBECACBABCDEBECBBCDCDDAEBECCDDDCEDCC,AEBDEEDDBAACABACEDBBDAEBEDACBAEEABCECCDEAEDDB,ADBBE99999EBCABCEAEDCBDCBDADECCEEEDCBACCDACDECBECC,ADBCBADCDEABEDBDBADBEBDCEDBEBDBEBEAADCDBCBADE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,140.0,140.0,640.0,C,C,C,C,3,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,A
190001279376,2019,3146107,Ouro Preto,31,MG,18,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31106500.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,510.0,513.0,515.0,449.4,474.4,530.3,448.3,CEDEECAEACBDBECADBCEAAEDABCDECDCADADDBBABDCDA,CBCCABDBCBBEACACBBADCADBBEBEECABDBDEECDAADDCE,AEBBA99999EBCABAEBBECEDAEAACECCDECAEBCAEDAEEDABEDE,EABCBACCADCBBDEBDDBCDADEBBAEECEBECDADEBEDDCCB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,E,B,C,F,4,C,A,C,E,A,A,B,A,B,A,B,A,A,B,B,A,E,B,B,B
190001279401,2019,3146107,Ouro Preto,31,MG,19,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,528.8,495.2,514.3,621.1,ACCDEDDCDDBCCECBAEBBCBDBBDABABDCDDECDEDECDCCE,ECEDABACCBCDBBCCADDACBCCCDBDEBEBEACAEDBEDCCEB,99999ECDBCCEDABDDCACAABECECEACDAEACDEBEABDEBEBCECE,DDCCABCCADADCECECECACEEBEDCEEABCABCECBCBBECCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,120.0,140.0,600.0,E,E,D,F,4,B,A,B,D,B,A,B,A,B,A,B,A,A,C,A,A,E,B,C,B
190001279476,2019,3146107,Ouro Preto,31,MG,25,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,508.0,512.0,516.0,443.9,503.4,537.4,518.9,CACCEDBBDCBAEDBA*EDAACCEDBBCBBCEBDDEAACBCBCDB,DBAABBBDCAABACDBADDEEDDDAABBEAEEEDEACEEDBCCAB,99999BDDEACBBBEBECDDEEBCEEDEBACEEBDAADEAECEECACBEA,CBAACCCCDEBCABABADBABDACAAACAACABBAECBBBDDBDD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,140.0,120.0,100.0,80.0,560.0,B,E,C,B,3,F,A,C,D,A,A,B,B,B,A,B,A,A,C,A,B,C,B,B,B
190001279479,2019,3146107,Ouro Preto,31,MG,19,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31106500.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,510.0,513.0,518.0,503.2,544.0,557.7,575.6,DEDBCADBEDBCCEABEEBEBDCDEAEAEDAEADECEABDDCDCA,BECCEBBBABAEDBAACBDCCABACBEBEACAEBDBEBDEEABAE,ADBBE99999ABBCADEADECEDEDDAAECBCBEADEEAEBDEDEDABCB,DECBABBDDDDAEBBEABABCDACDBEEBCACACDBBBAABEDEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,100.0,580.0,D,C,F,B,4,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,B,C,A,A,B
190001279874,2019,3146107,Ouro Preto,31,MG,24,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,2,1,2.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,D,C,B,4,B,A,B,C,A,A,B,B,A,A,A,A,A,C,A,A,C,B,A,B
190001279998,2019,3146107,Ouro Preto,31,MG,27,F,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,509.0,514.0,516.0,590.3,648.2,563.2,739.4,BDBEAEACEEBDDDDDCABEABECDDABBCBBECDCBCCADDAED,ACACEEBCCBAAAABEEACDBAEBCECABCEDADCBEEDBBAADD,EBBAD99999BAECCDEDEBDACDDAAEDEAAEDBEBDBDACCCDCEBEB,BEAECBAEDAABAECBCDEACEDEBAEACCADECEDCEACCEADD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,140.0,100.0,120.0,20.0,500.0,E,E,C,B,4,H,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,E,A,B,B
